REGION,producto,marca,Promedio de Precio Nuevo,Mes
ORIENTAL,ARROZ BLANCO,LUISANA,"$1,23",agosto
ORIENTAL,ARROZ BLANCO,MARY,"$1,27",enero
ORIENTAL,ARROZ BLANCO,MARY,"$1,30",febrero
ORIENTAL,ARROZ BLANCO,MARY,"$1,27",marzo
ORIENTAL,ARROZ BLANCO,MARY,"$1,48",abril
ORIENTAL,ARROZ BLANCO,MARY,"$1,47",mayo
ORIENTAL,ARROZ BLANCO,MARY,"$1,51",junio
ORIENTAL,ARROZ BLANCO,MARY,"$1,49",julio
ORIENTAL,ARROZ BLANCO,MARY,"$1,53",agosto
ORIENTAL,ARROZ BLANCO,MARY,"$1,60",septiembre
ORIENTAL,ARROZ BLANCO,MASIA,"$1,18",febrero
ORIENTAL,ARROZ BLANCO,MASIA,"$1,18",marzo
ORIENTAL,ARROZ BLANCO,MASIA,"$1,47",mayo
ORIENTAL,ARROZ BLANCO,MASIA,"$1,45",junio
ORIENTAL,ARROZ BLANCO,MASIA,"$1,33",julio
ORIENTAL,ARROZ BLANCO,MASIA,"$1,36",agosto
ORIENTAL,ARROZ BLANCO,MASIA,"$1,43",septiembre
ORIENTAL,ARROZ BLANCO,MILY,"$1,15",enero
ORIENTAL,ARROZ BLANCO,MILY,"$1,15",febrero
ORIENTAL,ARROZ BLANCO,MILY,"$1,53",mayo
ORIENTAL,ARROZ BLANCO,MILY,"$1,49",junio
ORIENTAL,ARROZ BLANCO,MONICA,"$1,29",enero
ORIENTAL,ARROZ BLANCO,MONICA,"$1,30",febrero
ORIENTAL,ARROZ BLANCO,MONICA,"$1,33",marzo
ORIENTAL,ARROZ BLANCO,MONICA,"$1,56",abril
ORIENTAL,ARROZ BLANCO,MONICA,"$1,61",mayo
ORIENTAL,ARROZ BLANCO,MONICA,"$1,65",junio
ORIENTAL,ARROZ BLANCO,MONICA,"$1,63",julio
ORIENTAL,ARROZ BLANCO,MONICA,"$1,64",agosto
ORIENTAL,ARROZ BLANCO,MONICA,"$1,84",septiembre
ORIENTAL,ARROZ BLANCO,PANTERA,"$2,02",enero
ORIENTAL,ARROZ BLANCO,PANTERA,"$2,04",febrero
ORIENTAL,ARROZ BLANCO,PANTERA,"$2,18",marzo
ORIENTAL,ARROZ BLANCO,PANTERA,"$1,45",mayo
ORIENTAL,ARROZ BLANCO,PANTERA,"$2,04",junio
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,32",enero
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,36",febrero
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,33",marzo
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,35",abril
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,40",mayo
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,44",junio
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,45",julio
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,45",agosto
ORIENTAL,ARROZ BLANCO,PRIMOR,"$1,47",septiembre
ORIENTAL,ARROZ BLANCO,PUBLIO,"$1,09",enero
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,07",enero
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,09",febrero
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,06",marzo
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,19",abril
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,24",mayo
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,23",junio
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,24",julio
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,28",agosto
ORIENTAL,ARROZ BLANCO,SABROSON,"$1,40",septiembre
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,19",enero
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,24",febrero
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,20",marzo
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,36",abril
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,44",mayo
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,48",junio
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,44",julio
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,48",agosto
ORIENTAL,ARROZ BLANCO,SANTONI,"$1,47",septiembre
ORIENTAL,ARROZ BLANCO,SOJO,"$1,20",julio
ORIENTAL,ARROZ BLANCO,SUPERIOR,"$1,57",enero
ORIENTAL,ARROZ BLANCO,SUPERIOR,"$1,69",mayo
ORIENTAL,ARVEJAS,A GRANEL,"$3,05",febrero
ORIENTAL,ARVEJAS,A GRANEL,"$3,66",abril
ORIENTAL,ARVEJAS,A GRANEL,"$3,21",junio
ORIENTAL,ARVEJAS,A GRANEL,"$2,97",julio
ORIENTAL,ARVEJAS,A GRANEL,"$3,28",agosto
ORIENTAL,ARVEJAS,AMANECER,"$2,65",enero
ORIENTAL,ARVEJAS,AMANECER,"$2,94",febrero
ORIENTAL,ARVEJAS,AMANECER,"$2,65",marzo
ORIENTAL,ARVEJAS,AMANECER,"$3,22",abril
ORIENTAL,ARVEJAS,AMANECER,"$3,05",mayo
ORIENTAL,ARVEJAS,AMANECER,"$3,03",junio
ORIENTAL,ARVEJAS,AMANECER,"$2,87",julio
ORIENTAL,ARVEJAS,AMANECER,"$3,09",agosto
ORIENTAL,ARVEJAS,AMANECER,"$3,22",septiembre
ORIENTAL,ARVEJAS,ANGELINA,"$2,50",abril
ORIENTAL,ARVEJAS,ANGELINA,"$3,36",junio
ORIENTAL,ARVEJAS,DOÑA ALICIA,"$2,88",marzo
ORIENTAL,ARVEJAS,DOÑA ALICIA,"$2,60",mayo
ORIENTAL,ARVEJAS,DOÑA ALICIA,"$3,07",junio
ORIENTAL,ARVEJAS,DOÑA ALICIA,"$3,19",julio
ORIENTAL,ARVEJAS,DOÑA ALICIA,"$3,28",agosto
ORIENTAL,ARVEJAS,EL MAIZALITO,"$3,98",junio
ORIENTAL,ARVEJAS,EL MAIZALITO,"$4,48",septiembre
ORIENTAL,ARVEJAS,LA LUCHA,"$2,87",enero
ORIENTAL,ARVEJAS,LA LUCHA,"$2,70",febrero
ORIENTAL,ARVEJAS,LA LUCHA,"$2,88",marzo
ORIENTAL,ARVEJAS,LA LUCHA,"$3,03",abril
ORIENTAL,ARVEJAS,LA LUCHA,"$3,15",mayo
ORIENTAL,ARVEJAS,LA LUCHA,"$3,15",junio
ORIENTAL,ARVEJAS,LA LUCHA,"$4,97",agosto
ORIENTAL,ARVEJAS,MARY,"$2,81",enero
ORIENTAL,ARVEJAS,MARY,"$2,86",febrero
ORIENTAL,ARVEJAS,MARY,"$3,08",marzo
ORIENTAL,ARVEJAS,MARY,"$3,32",abril
ORIENTAL,ARVEJAS,MARY,"$3,27",mayo
ORIENTAL,ARVEJAS,MARY,"$3,47",junio
ORIENTAL,ARVEJAS,MARY,"$3,46",julio
ORIENTAL,ARVEJAS,MARY,"$3,50",agosto
ORIENTAL,ARVEJAS,MARY,"$3,44",septiembre
ORIENTAL,ARVEJAS,MICHACHA,"$2,51",enero
ORIENTAL,ARVEJAS,MICHACHA,"$2,48",febrero
ORIENTAL,ARVEJAS,MICHACHA,"$3,39",abril
ORIENTAL,ARVEJAS,MICHACHA,"$3,13",mayo
ORIENTAL,ARVEJAS,MICHACHA,"$3,01",junio
ORIENTAL,ARVEJAS,MICHACHA,"$3,13",julio
ORIENTAL,ARVEJAS,MICHACHA,"$3,18",agosto
ORIENTAL,ARVEJAS,MICHACHA,"$3,23",septiembre
ORIENTAL,ARVEJAS,NO TIENE,"$3,20",febrero
ORIENTAL,ARVEJAS,PANTERA,"$3,21",enero
ORIENTAL,ARVEJAS,PANTERA,"$3,13",febrero
ORIENTAL,ARVEJAS,PANTERA,"$3,04",marzo
ORIENTAL,ARVEJAS,PANTERA,"$3,12",abril
ORIENTAL,ARVEJAS,PANTERA,"$3,25",mayo
ORIENTAL,ARVEJAS,PANTERA,"$3,19",junio
ORIENTAL,ARVEJAS,PANTERA,"$3,23",julio
ORIENTAL,ARVEJAS,PANTERA,"$3,13",agosto
ORIENTAL,ARVEJAS,PANTERA,"$3,22",septiembre
ORIENTAL,ARVEJAS,VENELA,"$3,78",agosto
ORIENTAL,ARVEJAS,VICONE,"$3,23",enero
ORIENTAL,ARVEJAS,VICONE,"$3,02",febrero
ORIENTAL,ARVEJAS,VICONE,"$3,16",marzo
ORIENTAL,ARVEJAS,VICONE,"$3,24",abril
ORIENTAL,ARVEJAS,VICONE,"$3,31",mayo
ORIENTAL,ARVEJAS,VICONE,"$3,22",junio
ORIENTAL,ARVEJAS,VICONE,"$3,24",julio
ORIENTAL,ARVEJAS,VICONE,"$3,23",agosto
ORIENTAL,ARVEJAS,VICONE,"$2,71",septiembre
ORIENTAL,ATUN ENLATADO,ALDIVA,"$0,92",enero
ORIENTAL,ATUN ENLATADO,ALDIVA,"$0,90",febrero
ORIENTAL,ATUN ENLATADO,ALDIVA,"$0,98",marzo
ORIENTAL,ATUN ENLATADO,ALDIVA,"$1,05",abril
ORIENTAL,ATUN ENLATADO,ALDIVA,"$0,99",mayo
ORIENTAL,ATUN ENLATADO,ALDIVA,"$1,01",junio
ORIENTAL,ATUN ENLATADO,ALDIVA,"$1,02",julio
ORIENTAL,ATUN ENLATADO,ALDIVA,"$1,09",agosto
ORIENTAL,ATUN ENLATADO,ALDIVA,"$1,08",septiembre
ORIENTAL,ATUN ENLATADO,AREL,"$2,63",enero
ORIENTAL,ATUN ENLATADO,AREL,"$2,65",marzo
ORIENTAL,ATUN ENLATADO,AREL,"$2,48",mayo
ORIENTAL,ATUN ENLATADO,AREL,"$2,03",junio
ORIENTAL,ATUN ENLATADO,AREL,"$2,20",julio
ORIENTAL,ATUN ENLATADO,AREL,"$2,03",agosto
ORIENTAL,ATUN ENLATADO,AREL,"$1,96",septiembre
ORIENTAL,ATUN ENLATADO,ARRECIFE,"$2,53",febrero
ORIENTAL,ATUN ENLATADO,ARRECIFE,"$1,94",mayo
ORIENTAL,ATUN ENLATADO,ARRECIFE,"$2,08",junio
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,37",enero
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,19",febrero
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,29",marzo
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,40",abril
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,42",mayo
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,54",junio
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,27",julio
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,32",agosto
ORIENTAL,ATUN ENLATADO,ATUNMAR,"$2,37",septiembre
ORIENTAL,ATUN ENLATADO,BONMAR,"$0,98",marzo
ORIENTAL,ATUN ENLATADO,BONMAR,"$1,48",junio
ORIENTAL,ATUN ENLATADO,BONMAR,"$0,98",julio
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,04",enero
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,03",febrero
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,00",marzo
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$0,95",abril
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,07",mayo
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,15",junio
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,14",julio
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,23",agosto
ORIENTAL,ATUN ENLATADO,CALIFORNIA,"$1,17",septiembre
ORIENTAL,ATUN ENLATADO,CORINA,"$1,59",septiembre
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,74",enero
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,58",febrero
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,49",marzo
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,52",abril
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,39",mayo
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,55",junio
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,68",julio
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,89",agosto
ORIENTAL,ATUN ENLATADO,DI FIORE,"$1,63",septiembre
ORIENTAL,ATUN ENLATADO,DIAMANTE,"$1,09",febrero
ORIENTAL,ATUN ENLATADO,DIAMANTE,"$1,13",marzo
ORIENTAL,ATUN ENLATADO,DIMARE,"$1,58",mayo
ORIENTAL,ATUN ENLATADO,DIMARE,"$1,65",junio
ORIENTAL,ATUN ENLATADO,DIMARE,"$1,69",julio
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$1,46",enero
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$1,71",febrero
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$1,62",marzo
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$1,72",abril
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$2,44",mayo
ORIENTAL,ATUN ENLATADO,DIPLOMATICO,"$1,11",junio
ORIENTAL,ATUN ENLATADO,EL ANCLA,"$1,52",abril
ORIENTAL,ATUN ENLATADO,EL ANCLA,"$1,44",junio
ORIENTAL,ATUN ENLATADO,EL ANCLA,"$1,53",agosto
ORIENTAL,ATUN ENLATADO,EL CARIBEÑO,"$1,40",febrero
ORIENTAL,ATUN ENLATADO,EL CARIBEÑO,"$1,80",junio
ORIENTAL,ATUN ENLATADO,EL CARIBEÑO,"$1,87",agosto
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$1,42",enero
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$1,17",febrero
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$1,47",mayo
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$1,58",junio
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$2,07",julio
ORIENTAL,ATUN ENLATADO,EL CORSARIO,"$1,45",agosto
ORIENTAL,ATUN ENLATADO,EL FARO,"$1,58",enero
ORIENTAL,ATUN ENLATADO,EL FARO,"$1,55",mayo
ORIENTAL,ATUN ENLATADO,EL FARO,"$2,32",junio
ORIENTAL,ATUN ENLATADO,EL PEÑERO,"$3,18",enero
ORIENTAL,ATUN ENLATADO,EL PEÑERO,"$3,18",febrero
ORIENTAL,ATUN ENLATADO,EL PEÑERO,"$3,18",marzo
ORIENTAL,ATUN ENLATADO,EL PEÑERO,"$1,99",julio
ORIENTAL,ATUN ENLATADO,EVEBA,"$1,94",enero
ORIENTAL,ATUN ENLATADO,EVEBA,"$1,91",febrero
ORIENTAL,ATUN ENLATADO,EVEBA,"$1,97",marzo
ORIENTAL,ATUN ENLATADO,EVEBA,"$1,99",abril
ORIENTAL,ATUN ENLATADO,EVEBA,"$2,18",mayo
ORIENTAL,ATUN ENLATADO,EVEBA,"$2,18",junio
ORIENTAL,ATUN ENLATADO,EVEBA,"$2,34",julio
ORIENTAL,ATUN ENLATADO,EVEBA,"$2,39",agosto
ORIENTAL,ATUN ENLATADO,EVEBA,"$2,34",septiembre
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,14",enero
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,15",febrero
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$1,94",marzo
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$3,31",abril
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,93",mayo
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,58",junio
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,37",julio
ORIENTAL,ATUN ENLATADO,GRAN ROQUE,"$2,88",agosto
ORIENTAL,ATUN ENLATADO,LA RIVIERA,"$1,69",mayo
ORIENTAL,ATUN ENLATADO,LA RIVIERA,"$1,96",junio
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$1,58",enero
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$1,33",febrero
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$1,46",marzo
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$1,58",abril
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$2,31",mayo
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$2,12",junio
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$2,38",julio
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$2,24",agosto
ORIENTAL,ATUN ENLATADO,LOS ROQUES,"$1,86",septiembre
ORIENTAL,ATUN ENLATADO,MAMBE,"$1,14",marzo
ORIENTAL,ATUN ENLATADO,MAMBE,"$1,09",mayo
ORIENTAL,ATUN ENLATADO,MAMBE,"$1,16",junio
ORIENTAL,ATUN ENLATADO,MARBEA,"$1,34",febrero
ORIENTAL,ATUN ENLATADO,MARES,"$1,56",enero
ORIENTAL,ATUN ENLATADO,MARES,"$1,46",marzo
ORIENTAL,ATUN ENLATADO,MARES,"$1,58",abril
ORIENTAL,ATUN ENLATADO,MARES,"$1,55",mayo
ORIENTAL,ATUN ENLATADO,MARES,"$1,50",junio
ORIENTAL,ATUN ENLATADO,MARES,"$1,32",julio
ORIENTAL,ATUN ENLATADO,MARES,"$2,30",agosto
ORIENTAL,ATUN ENLATADO,MARGARITA,"$2,00",enero
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,90",febrero
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,95",marzo
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,88",abril
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,93",mayo
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,98",junio
ORIENTAL,ATUN ENLATADO,MARGARITA,"$1,96",julio
ORIENTAL,ATUN ENLATADO,MARGARITA,"$2,00",agosto
ORIENTAL,ATUN ENLATADO,MARGARITA,"$2,00",septiembre
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$1,79",febrero
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$1,69",marzo
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$1,80",abril
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$1,97",mayo
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$2,09",junio
ORIENTAL,ATUN ENLATADO,NEWPESCA,"$2,09",julio
ORIENTAL,ATUN ENLATADO,OLE,"$2,27",enero
ORIENTAL,ATUN ENLATADO,OLE,"$1,96",febrero
ORIENTAL,ATUN ENLATADO,OLE,"$2,27",marzo
ORIENTAL,ATUN ENLATADO,OLE,"$1,89",abril
ORIENTAL,ATUN ENLATADO,OLE,"$2,09",junio
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,23",enero
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,41",febrero
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,36",marzo
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,31",abril
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,25",mayo
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,52",junio
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,27",julio
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,33",agosto
ORIENTAL,ATUN ENLATADO,PARAGUANA,"$2,41",septiembre
ORIENTAL,ATUN ENLATADO,PERFECT,"$1,71",marzo
ORIENTAL,ATUN ENLATADO,PERFECT,"$2,06",mayo
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,17",enero
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,36",febrero
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,28",marzo
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,28",abril
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,36",mayo
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,32",junio
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,47",julio
ORIENTAL,ATUN ENLATADO,RICA DELI,"$1,38",agosto
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,21",enero
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,29",febrero
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,24",marzo
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,42",abril
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,30",mayo
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,21",junio
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,28",julio
ORIENTAL,ATUN ENLATADO,ROBIN HOOD,"$1,35",agosto
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$2,05",enero
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,71",febrero
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,59",marzo
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,82",abril
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,87",mayo
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$2,11",junio
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,66",julio
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$1,70",agosto
ORIENTAL,ATUN ENLATADO,ROBINSON CRUSOE,"$2,43",septiembre
ORIENTAL,ATUN ENLATADO,SABOR DEL PACIFICO,"$1,06",mayo
ORIENTAL,ATUN ENLATADO,SALAMAR,"$2,66",agosto
ORIENTAL,ATUN ENLATADO,SAN CIPRIANO,"$2,15",mayo
ORIENTAL,ATUN ENLATADO,SAN CIPRIANO,"$2,43",junio
ORIENTAL,ATUN ENLATADO,SAN CIPRIANO,"$2,96",julio
ORIENTAL,ATUN ENLATADO,SAN CIPRIANO,"$2,61",agosto
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,19",enero
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,03",febrero
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,06",marzo
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,23",abril
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,44",mayo
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,63",junio
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,22",julio
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,58",agosto
ORIENTAL,ATUN ENLATADO,SECRETOS DE LA ABUELA,"$2,11",septiembre
ORIENTAL,ATUN ENLATADO,TUNATUN,"$1,44",enero
ORIENTAL,ATUN ENLATADO,TUNATUN,"$1,70",mayo
ORIENTAL,ATUN ENLATADO,TUNATUN,"$1,56",junio
ORIENTAL,ATUN ENLATADO,TUNATUN,"$1,70",julio
ORIENTAL,ATUN ENLATADO,TUNATUN,"$1,90",agosto
ORIENTAL,ATUN ENLATADO,VENFOOD,"$1,24",julio
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,17",enero
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,31",febrero
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,40",marzo
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,51",abril
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,41",mayo
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,40",junio
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,42",julio
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,56",agosto
ORIENTAL,ATUN ENLATADO,WILLINGER,"$1,50",septiembre
ORIENTAL,ATUN ENLATADO,YOYO,"$1,36",enero
ORIENTAL,ATUN ENLATADO,YOYO,"$1,35",febrero
ORIENTAL,ATUN ENLATADO,YOYO,"$1,37",marzo
ORIENTAL,ATUN ENLATADO,YOYO,"$1,23",abril
ORIENTAL,ATUN ENLATADO,YOYO,"$1,25",mayo
ORIENTAL,ATUN ENLATADO,YOYO,"$1,49",junio
ORIENTAL,ATUN ENLATADO,YOYO,"$1,46",julio
ORIENTAL,ATUN ENLATADO,YOYO,"$1,36",agosto
ORIENTAL,ATUN ENLATADO,YOYO,"$1,74",septiembre
ORIENTAL,AUYAMA,NO TIENE,"$0,55",enero
ORIENTAL,AUYAMA,NO TIENE,"$0,49",febrero
ORIENTAL,AUYAMA,NO TIENE,"$0,44",marzo
ORIENTAL,AUYAMA,NO TIENE,"$0,54",abril
ORIENTAL,AUYAMA,NO TIENE,"$0,70",mayo
ORIENTAL,AUYAMA,NO TIENE,"$0,64",junio
ORIENTAL,AUYAMA,NO TIENE,"$0,62",julio
ORIENTAL,AUYAMA,NO TIENE,"$0,60",agosto
ORIENTAL,AUYAMA,NO TIENE,"$0,60",septiembre
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,39",enero
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,39",febrero
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,41",marzo
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,42",abril
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,44",mayo
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,46",junio
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,52",julio
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,50",agosto
ORIENTAL,AZUCAR BLANCA,ALVARIGUA,"$1,59",septiembre
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,51",enero
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,56",febrero
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,54",marzo
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,62",abril
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,59",mayo
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,55",junio
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,58",julio
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,55",agosto
ORIENTAL,AZUCAR BLANCA,AMANECER,"$1,56",septiembre
ORIENTAL,AZUCAR BLANCA,ATAVENCA,"$1,45",enero
ORIENTAL,AZUCAR BLANCA,ATAVENCA,"$1,32",julio
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,52",enero
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,52",abril
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,73",mayo
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,55",junio
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,46",julio
ORIENTAL,AZUCAR BLANCA,AZUCAR,"$1,50",agosto
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,31",febrero
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,37",marzo
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,38",abril
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,38",junio
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,24",julio
ORIENTAL,AZUCAR BLANCA,BARZUCA,"$1,24",agosto
ORIENTAL,AZUCAR BLANCA,CRISTAL,"$1,59",enero
ORIENTAL,AZUCAR BLANCA,CRISTAL,"$1,46",abril
ORIENTAL,AZUCAR BLANCA,CRISTAL,"$1,43",mayo
ORIENTAL,AZUCAR BLANCA,CRISTAL,"$1,65",agosto
ORIENTAL,AZUCAR BLANCA,CRISTAL,"$1,73",septiembre
ORIENTAL,AZUCAR BLANCA,D CASTA,"$1,31",enero
